Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
TP2,97,CETELI_WIFI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,VISITANTE_CETELI,-58,dlink-9A00,-61,eduroam,-71,wifi-zone-ufam-1,-71,TPV,-74,S80,-83,lpmc_ft,-84
TP2,98,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,dlink-9A00,-61,eduroam,-71,wifi-zone-ufam-1,-71,TPV,-76,S80,-82,lpmc_ft,-84
TP2,99,dlink-9A00,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_WIFI,-61,CETELI_P&D,-61,wifi-zone-ufam-1,-71,eduroam,-71,TPV,-75,lpmc_ft,-80,S80,-81
TP2,100,dlink-9A00,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,CETELI_WIFI,-58,VISITANTE_CETELI,-58,eduroam,-70,wifi-zone-ufam-1,-71,TPV,-74,IoT-zone-ufam,-83,lpmc_ft,-84
TP2,101,CETELI_WIFI,-60,CETELI_P&D,-60,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,dlink-9A00,-68,eduroam,-71,wifi-zone-ufam-1,-71,TPV,-74,S80,-83,IoT-zone-ufam,-84
TP2,102,CETELI_TREINAMENTOS,-58,dlink-9A00,-59,CETELI_P&D,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,eduroam,-71,wifi-zone-ufam-1,-72,TPV,-73,S80,-84,lpmc_ft,-85
TP2,103,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,dlink-9A00,-67,eduroam,-70,wifi-zone-ufam-1,-70,TPV,-77,BRITO_AP,-84,lpmc_ft,-85
TP2,104,VISITANTE_CETELI,-58,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,dlink-9A00,-67,eduroam,-71,wifi-zone-ufam-1,-71,TPV,-75,lpmc_ft,-81,IoT-zone-ufam,-83
TP2,105,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-59,CETELI_P&D,-59,dlink-9A00,-60,eduroam,-72,wifi-zone-ufam-1,-72,TPV,-75,lpmc_ft,-82,IoT-zone-ufam,-84
TP2,106,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,CETELI_WIFI,-60,dlink-9A00,-65,wifi-zone-ufam-1,-71,eduroam,-72,TPV,-76,lpmc_ft,-81,S80,-84
TP2,107,CETELI_TREINAMENTOS,-60,VISITANTE_CETELI,-61,CETELI_WIFI,-61,CETELI_P&D,-61,dlink-9A00,-67,eduroam,-71,wifi-zone-ufam-1,-72,TPV,-74,IoT-zone-ufam,-85,lpmc_ft,-87
TP2,108,CETELI_TREINAMENTOS,-58,dlink-9A00,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,eduroam,-72,wifi-zone-ufam-1,-72,TPV,-73,IoT-zone-ufam,-83,S80,-83
TP2,109,CETELI_WIFI,-59,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-60,TPV,-73,eduroam,-73,wifi-zone-ufam-1,-73,dlink-9A00,-74,lpmc_ft,-81,IoT-zone-ufam,-81
TP2,110,CETELI_WIFI,-58,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,dlink-9A00,-68,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-75,S80,-83,BRITO_AP,-86
TP2,111,CETELI_WIFI,-59,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,dlink-9A00,-66,eduroam,-74,wifi-zone-ufam-1,-74,TPV,-75,lpmc_ft,-80,IoT-zone-ufam,-82
TP2,112,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,dlink-9A00,-59,CETELI_WIFI,-59,wifi-zone-ufam-1,-73,eduroam,-74,TPV,-75,lpmc_ft,-80,S80,-83
TP2,113,CETELI_WIFI,-57,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,dlink-9A00,-67,eduroam,-73,wifi-zone-ufam-1,-73,TPV,-75,IoT-zone-ufam,-84,lpmc_ft,-85
TP2,114,CETELI_WIFI,-57,CETELI_TREINAMENTOS,-58,VISITANTE_CETELI,-59,CETELI_P&D,-59,TPV,-73,eduroam,-73,wifi-zone-ufam-1,-73,S80,-83,IoT-zone-ufam,-84,Lab-Materiais,-91
TP2,115,VISITANTE_CETELI,-55,CETELI_WIFI,-56,CETELI_TREINAMENTOS,-57,CETELI_P&D,-58,dlink-9A00,-64,TPV,-73,eduroam,-73,wifi-zone-ufam-1,-73,IoT-zone-ufam,-83,lpmc_ft,-84
TP2,116,dlink-9A00,-59,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,VISITANTE_CETELI,-60,eduroam,-73,wifi-zone-ufam-1,-73,lpmc_ft,-82,IoT-zone-ufam,-84,S80,-84
TP2,117,CETELI_TREINAMENTOS,-57,CETELI_P&D,-58,VISITANTE_CETELI,-59,CETELI_WIFI,-59,dlink-9A00,-64,TPV,-73,eduroam,-73,wifi-zone-ufam-1,-73,lpmc_ft,-81,IoT-zone-ufam,-83
TP2,118,CETELI_P&D,-58,dlink-9A00,-59,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-60,TPV,-73,eduroam,-73,wifi-zone-ufam-1,-73,IoT-zone-ufam,-85,S80,-85
TP2,119,dlink-9A00,-59,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-59,CETELI_P&D,-59,VISITANTE_CETELI,-62,eduroam,-72,wifi-zone-ufam-1,-73,TPV,-74,lpmc_ft,-81,IoT-zone-ufam,-85
TP2,120,CETELI_TREINAMENTOS,-57,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_P&D,-58,dlink-9A00,-61,TPV,-74,eduroam,-74,wifi-zone-ufam-1,-74,lpmc_ft,-82,S80,-84
TP3,1,CETELI_P&D,-58,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,dlink-9A00,-62,VISITANTE_CETELI,-62,eduroam,-69,wifi-zone-ufam-1,-69,TPV,-71,lpmc_ft,-83,S80,-85
TP3,2,CETELI_WIFI,-52,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-54,dlink-9A00,-62,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-72,BRITO_AP,-85,IoT-zone-ufam,-85
TP3,3,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_WIFI,-55,CETELI_P&D,-55,dlink-9A00,-62,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,lpmc_ft,-83,S80,-85
TP3,4,CETELI_P&D,-53,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,dlink-9A00,-63,wifi-zone-ufam-1,-68,eduroam,-69,TPV,-74,IoT-zone-ufam,-87,lpmc_ft,-88
TP3,5,CETELI_WIFI,-51,CETELI_TREINAMENTOS,-51,VISITANTE_CETELI,-52,CETELI_P&D,-52,dlink-9A00,-60,eduroam,-69,wifi-zone-ufam-1,-69,TPV,-80,lpmc_ft,-84,LAB_LME_2G,-87
TP3,6,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,VISITANTE_CETELI,-54,CETELI_WIFI,-54,dlink-9A00,-59,eduroam,-67,TPV,-68,wifi-zone-ufam-1,-68,BRITO_AP,-87,lpmc_ft,-88
TP3,7,CETELI_P&D,-53,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,dlink-9A00,-57,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-73,S80,-86,BRITO_AP,-87
TP3,8,CETELI_WIFI,-54,CETELI_P&D,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-56,dlink-9A00,-62,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-74,IoT-zone-ufam,-87,BRITO_AP,-91
TP3,9,CETELI_P&D,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-54,eduroam,-66,wifi-zone-ufam-1,-66,dlink-9A00,-66,TPV,-76,lpmc_ft,-85,IoT-zone-ufam,-89
TP3,10,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-64,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-72,BRITO_AP,-87,lpmc_ft,-87
TP3,11,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,dlink-9A00,-58,eduroam,-69,wifi-zone-ufam-1,-69,TPV,-70,lpmc_ft,-83,S80,-85
TP3,12,VISITANTE_CETELI,-54,dlink-9A00,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,CETELI_WIFI,-58,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,S80,-85,BRITO_AP,-87
TP3,13,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-54,CETELI_P&D,-54,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-73,BRITO_AP,-86,lpmc_ft,-86,S80,-86
TP3,14,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-70,S80,-85,BRITO_AP,-89
TP3,15,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_P&D,-58,CETELI_TREINAMENTOS,-60,dlink-9A00,-64,eduroam,-68,wifi-zone-ufam-1,-69,TPV,-73,lpmc_ft,-87,IoT-zone-ufam,-88
TP3,16,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,VISITANTE_CETELI,-53,dlink-9A00,-56,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,BRITO_AP,-86,lpmc_ft,-86
TP3,17,CETELI_WIFI,-51,VISITANTE_CETELI,-51,CETELI_TREINAMENTOS,-51,CETELI_P&D,-51,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-72,Hiram,-85,lpmc_ft,-85,BRITO_AP,-87
TP3,18,CETELI_P&D,-54,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,dlink-9A00,-57,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-71,lpmc_ft,-84,Hiram,-86
TP3,19,CETELI_WIFI,-54,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,dlink-9A00,-59,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,lpmc_ft,-85,BRITO_AP,-87
TP3,20,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_WIFI,-53,CETELI_TREINAMENTOS,-53,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-72,Hiram,-84,BRITO_AP,-86
TP3,21,CETELI_WIFI,-51,VISITANTE_CETELI,-51,CETELI_TREINAMENTOS,-51,CETELI_P&D,-51,dlink-9A00,-66,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,Hiram,-84,LAB_LME_2G,-86
TP3,22,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-53,CETELI_P&D,-55,dlink-9A00,-60,wifi-zone-ufam-1,-68,eduroam,-69,TPV,-72,S80,-86,LAB_LME_2G,-87
TP3,23,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-59,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-73,Hiram,-76,S80,-83
TP3,24,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,dlink-9A00,-61,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-72,Hiram,-79,lpmc_ft,-85
TP3,25,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_WIFI,-52,CETELI_P&D,-52,dlink-9A00,-62,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-68,TPV,-77,BRITO_AP,-87
TP3,26,CETELI_TREINAMENTOS,-51,CETELI_WIFI,-51,CETELI_P&D,-51,VISITANTE_CETELI,-51,dlink-9A00,-59,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-77,Hiram,-79,LAB_LME_2G,-79
TP3,27,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-53,dlink-9A00,-58,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-69,Hiram,-80,BRITO_AP,-85
TP3,28,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-54,CETELI_P&D,-55,dlink-9A00,-58,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,Hiram,-80,LAB_LME_2G,-80
TP3,29,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_P&D,-57,dlink-9A00,-59,wifi-zone-ufam-1,-70,eduroam,-71,TPV,-77,LAB_LME_2G,-80,lpmc_ft,-84
TP3,30,VISITANTE_CETELI,-52,CETELI_WIFI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-53,dlink-9A00,-61,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-73,lpmc_ft,-81,S80,-86
TP3,31,VISITANTE_CETELI,-51,CETELI_TREINAMENTOS,-51,CETELI_WIFI,-52,CETELI_P&D,-52,eduroam,-67,wifi-zone-ufam-1,-67,dlink-9A00,-68,TPV,-72,LAB_LME_2G,-80,IoT-zone-ufam,-88
TP3,32,CETELI_WIFI,-53,CETELI_P&D,-53,CETELI_TREINAMENTOS,-53,dlink-9A00,-57,VISITANTE_CETELI,-57,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-76,lpmc_ft,-85,LAB_LME_2G,-85
TP3,33,CETELI_P&D,-49,CETELI_WIFI,-50,VISITANTE_CETELI,-50,CETELI_TREINAMENTOS,-50,eduroam,-66,wifi-zone-ufam-1,-66,dlink-9A00,-66,TPV,-73,S80,-87,BRITO_AP,-89
TP3,34,VISITANTE_CETELI,-53,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-59,wifi-zone-ufam-1,-67,eduroam,-68,TPV,-71,IoT-zone-ufam,-87,S80,-87
TP3,35,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,dlink-9A00,-58,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-72,lpmc_ft,-83,IoT-zone-ufam,-88
TP3,36,CETELI_WIFI,-52,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,dlink-9A00,-63,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-76,lpmc_ft,-85,IoT-zone-ufam,-90
TP3,37,CETELI_P&D,-53,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-54,dlink-9A00,-63,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-74,TPV,-75,lpmc_ft,-85
TP3,38,CETELI_WIFI,-52,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,dlink-9A00,-63,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,Hiram,-83,S80,-85
TP3,39,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-54,dlink-9A00,-57,eduroam,-67,wifi-zone-ufam-1,-67,lpmc_ft,-86,EEGI_ADM,-88,IoT-zone-ufam,-91
TP3,40,VISITANTE_CETELI,-53,CETELI_WIFI,-53,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-62,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-75,Hiram,-83,IoT-zone-ufam,-89
TP3,41,CETELI_TREINAMENTOS,-56,VISITANTE_CETELI,-57,CETELI_WIFI,-57,CETELI_P&D,-57,dlink-9A00,-60,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,lpmc_ft,-86,IoT-zone-ufam,-87
TP3,42,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-54,CETELI_P&D,-54,VISITANTE_CETELI,-55,dlink-9A00,-65,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,LAB_LME_2G,-79,IoT-zone-ufam,-87
TP3,43,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,CETELI_WIFI,-56,dlink-9A00,-62,eduroam,-69,wifi-zone-ufam-1,-69,TPV,-74,Hiram,-85,S80,-85
TP3,44,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_WIFI,-56,CETELI_P&D,-56,dlink-9A00,-63,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-73,lpmc_ft,-86,IoT-zone-ufam,-87
TP3,45,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_WIFI,-56,CETELI_P&D,-56,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,lpmc_ft,-80,S80,-85
TP3,46,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,CETELI_WIFI,-56,VISITANTE_CETELI,-56,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,lpmc_ft,-86,S80,-86
TP3,47,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_P&D,-54,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,LAB_LME_2G,-81,lpmc_ft,-83
TP3,48,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,CETELI_WIFI,-55,dlink-9A00,-63,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-72,lpmc_ft,-86,S80,-86
TP3,49,CETELI_P&D,-54,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,lpmc_ft,-85,Hiram,-86
TP3,50,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-54,dlink-9A00,-62,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-74,Hiram,-85,IoT-zone-ufam,-85
TP3,51,VISITANTE_CETELI,-54,CETELI_WIFI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-72,IoT-zone-ufam,-87,S80,-87
TP3,52,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,CETELI_WIFI,-57,dlink-9A00,-61,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,Hiram,-87,S80,-87
TP3,53,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-61,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-73,lpmc_ft,-84,S80,-85
TP3,54,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,CETELI_WIFI,-57,dlink-9A00,-64,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,BRITO_AP,-83,lpmc_ft,-86
TP3,55,CETELI_P&D,-53,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,dlink-9A00,-63,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-74,S80,-89,EEGI_ADM,-92
TP3,56,CETELI_P&D,-54,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,dlink-9A00,-62,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,BRITO_AP,-86,S80,-86
TP3,57,CETELI_TREINAMENTOS,-52,VISITANTE_CETELI,-53,CETELI_WIFI,-53,CETELI_P&D,-53,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-72,BRITO_AP,-87,IoT-zone-ufam,-87,LAB_LME_2G,-88
TP3,58,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-54,CETELI_P&D,-54,dlink-9A00,-58,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,S80,-86,IoT-zone-ufam,-88
TP3,59,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-53,dlink-9A00,-65,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-76,S80,-85,IoT-zone-ufam,-89
TP3,60,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-53,CETELI_WIFI,-55,dlink-9A00,-63,wifi-zone-ufam-1,-67,eduroam,-68,TPV,-72,S80,-86,BRITO_AP,-87
TP3,61,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-53,dlink-9A00,-58,wifi-zone-ufam-1,-67,eduroam,-67,TPV,-73,Hiram,-83,IoT-zone-ufam,-87
TP3,62,VISITANTE_CETELI,-53,CETELI_WIFI,-53,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-58,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-72,S80,-86,IoT-zone-ufam,-87
TP3,63,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-54,CETELI_P&D,-54,dlink-9A00,-63,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-72,Hiram,-76,BRITO_AP,-85
TP3,64,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-54,CETELI_P&D,-55,dlink-9A00,-65,eduroam,-69,wifi-zone-ufam-1,-69,Hiram,-71,TPV,-73,lpmc_ft,-85
TP3,65,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,CETELI_WIFI,-54,dlink-9A00,-62,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-69,TPV,-73,S80,-83
TP3,66,CETELI_WIFI,-53,CETELI_P&D,-53,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,dlink-9A00,-58,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,Hiram,-81,S80,-85
TP3,67,CETELI_TREINAMENTOS,-53,VISITANTE_CETELI,-54,CETELI_WIFI,-54,CETELI_P&D,-54,dlink-9A00,-61,eduroam,-70,wifi-zone-ufam-1,-70,Hiram,-72,TPV,-75,S80,-86
TP3,68,CETELI_WIFI,-52,CETELI_P&D,-52,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,dlink-9A00,-65,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-70,Hiram,-76,lpmc_ft,-82
TP3,69,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,CETELI_WIFI,-54,dlink-9A00,-63,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-72,Hiram,-75,lpmc_ft,-83
TP3,70,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-53,CETELI_P&D,-53,dlink-9A00,-69,wifi-zone-ufam-1,-70,eduroam,-71,TPV,-74,Hiram,-78,BRITO_AP,-86
TP3,71,CETELI_WIFI,-52,CETELI_P&D,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-57,dlink-9A00,-64,eduroam,-67,wifi-zone-ufam-1,-68,TPV,-70,Hiram,-74,lpmc_ft,-86
TP3,72,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_P&D,-54,CETELI_TREINAMENTOS,-55,dlink-9A00,-58,eduroam,-68,wifi-zone-ufam-1,-69,TPV,-73,Hiram,-82,lpmc_ft,-85
TP3,73,CETELI_P&D,-54,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,dlink-9A00,-56,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,Hiram,-85,lpmc_ft,-87
TP3,74,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,CETELI_WIFI,-53,VISITANTE_CETELI,-53,dlink-9A00,-56,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-71,TPV,-74,BRITO_AP,-87
TP3,75,CETELI_TREINAMENTOS,-52,CETELI_WIFI,-53,CETELI_P&D,-53,VISITANTE_CETELI,-55,dlink-9A00,-56,eduroam,-67,wifi-zone-ufam-1,-68,TPV,-74,Hiram,-83,IoT-zone-ufam,-86
TP3,76,CETELI_WIFI,-51,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,VISITANTE_CETELI,-53,dlink-9A00,-66,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,Hiram,-74,lpmc_ft,-84
TP3,77,CETELI_TREINAMENTOS,-51,CETELI_P&D,-51,CETELI_WIFI,-52,VISITANTE_CETELI,-52,eduroam,-69,wifi-zone-ufam-1,-69,Hiram,-73,TPV,-73,lpmc_ft,-83,S80,-85
TP3,78,CETELI_WIFI,-51,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-54,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-69,Hiram,-76,lpmc_ft,-84,IoT-zone-ufam,-86
TP3,79,VISITANTE_CETELI,-50,CETELI_TREINAMENTOS,-50,CETELI_WIFI,-50,CETELI_P&D,-50,dlink-9A00,-68,eduroam,-69,wifi-zone-ufam-1,-69,TPV,-74,Hiram,-82,BRITO_AP,-88
TP3,80,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,CETELI_WIFI,-56,dlink-9A00,-58,wifi-zone-ufam-1,-67,eduroam,-67,TPV,-74,Hiram,-77,BRITO_AP,-85
TP3,81,CETELI_WIFI,-56,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,dlink-9A00,-65,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-68,TPV,-74,lpmc_ft,-85
TP3,82,CETELI_P&D,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,eduroam,-66,wifi-zone-ufam-1,-66,Hiram,-70,TPV,-76,lpmc_ft,-83,BRITO_AP,-87
TP3,83,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-53,dlink-9A00,-56,eduroam,-65,wifi-zone-ufam-1,-65,TPV,-73,Hiram,-76,lpmc_ft,-86
TP3,84,dlink-9A00,-56,CETELI_P&D,-57,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-58,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-75,Hiram,-76,lpmc_ft,-83
TP3,85,VISITANTE_CETELI,-55,dlink-9A00,-56,CETELI_TREINAMENTOS,-56,CETELI_WIFI,-56,CETELI_P&D,-56,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-74,Hiram,-77,lpmc_ft,-84
